Data,Horario,Dia,Mês,Ano,Nome completo,Contexto do Evento,Total do curso (Real)
2021-08-25,18:11,Quarta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-25,18:13,Quarta-feira,Agosto,2021,Estudante003,Página: Herança - Vídeo aulas com exercícios explicativos - Classe Conta Bancária,9.3
2021-08-25,18:13,Quarta-feira,Agosto,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,18:13,Quarta-feira,Agosto,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,18:29,Quarta-feira,Agosto,2021,Estudante012,URL: Acesso à sala de aula virtual,9.3
2021-08-25,18:29,Quarta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,18:29,Quarta-feira,Agosto,2021,Estudante003,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.3
2021-08-25,18:29,Quarta-feira,Agosto,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,18:33,Quarta-feira,Agosto,2021,Estudante003,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,18:35,Quarta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.3
2021-08-25,18:35,Quarta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,18:58,Quarta-feira,Agosto,2021,Estudante009,Página: Entrada de Dados - Vídeo aula com slides,9.9
2021-08-25,18:58,Quarta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-25,19:19,Quarta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 02 - Classe Computador (Data 30.07.2021),9.3
2021-08-25,19:19,Quarta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,19:20,Quarta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 02 - Classe Computador (Data 30.07.2021),9.3
2021-08-25,19:21,Quarta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.3
2021-08-25,19:21,Quarta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 02 - Classe Computador (Data 30.07.2021),9.3
2021-08-25,19:21,Quarta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,19:25,Quarta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 02 - Classe Computador (Data 30.07.2021),9.3
2021-08-25,19:29,Quarta-feira,Agosto,2021,Estudante013,Fórum: Monitoria,8.2
2021-08-25,19:29,Quarta-feira,Agosto,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-08-25,19:32,Quarta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-25,19:32,Quarta-feira,Agosto,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-08-25,20:59,Quarta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-25,22:06,Quarta-feira,Agosto,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-08-26,00:52,Quinta-feira,Agosto,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-26,01:05,Quinta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-26,01:06,Quinta-feira,Agosto,2021,Estudante009,Página: Herança - Vídeo aulas com exercícios explicativos - Classe Conta Bancária,9.9
2021-08-26,01:09,Quinta-feira,Agosto,2021,Estudante009,Página: Herança - Vídeo aulas com exercícios explicativos - Classe Conta Bancária,9.9
2021-08-26,01:09,Quinta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-26,01:24,Quinta-feira,Agosto,2021,Estudante009,Página: Entrada de Dados - Vídeo aulas com exercícios explicativos,9.9
2021-08-26,01:24,Quinta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-26,05:19,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-26,05:19,Quinta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-26,05:44,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-26,05:44,Quinta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-26,05:44,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-26,05:44,Quinta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-26,05:51,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-26,05:51,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-26,05:52,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-26,05:52,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-26,05:56,Quinta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-26,06:00,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-26,06:01,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-26,06:01,Quinta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-26,10:04,Quinta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-26,10:05,Quinta-feira,Agosto,2021,Estudante009,Fórum: Monitoria,9.9
2021-08-26,10:05,Quinta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-26,10:16,Quinta-feira,Agosto,2021,Estudante009,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.9
2021-08-26,10:52,Quinta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.3
2021-08-26,10:52,Quinta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-26,11:14,Quinta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 03 - Clínica Veterinária  (Data 06.08..2021),9.3
2021-08-26,11:14,Quinta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 03 - Clínica Veterinária  (Data 06.08..2021),9.3
2021-08-26,11:25,Quinta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.3
2021-08-26,11:25,Quinta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-26,11:31,Quinta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 03 - Clínica Veterinária  (Data 06.08..2021),9.3
2021-08-26,11:31,Quinta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-26,11:32,Quinta-feira,Agosto,2021,Estudante012,Laboratório Virtual de Programação: Atividade Online 03 - Clínica Veterinária  (Data 06.08..2021),9.3
2021-08-26,11:51,Quinta-feira,Agosto,2021,Estudante012,Arquivo: Vetores - Slides,9.3
2021-08-26,11:51,Quinta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-26,11:52,Quinta-feira,Agosto,2021,Estudante012,Arquivo: Entrada de Dados - Slides,9.3
2021-08-26,11:52,Quinta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-26,12:03,Quinta-feira,Agosto,2021,Estudante012,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.3
2021-08-26,12:15,Quinta-feira,Agosto,2021,Estudante009,Página: POO - Vídeo aulas com exercícios explicativos - Classe Ponto,9.9
2021-08-26,12:15,Quinta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-26,16:00,Quinta-feira,Agosto,2021,Estudante015,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.7
2021-08-26,16:50,Quinta-feira,Agosto,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-26,17:12,Quinta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-26,18:58,Quinta-feira,Agosto,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-08-26,18:59,Quinta-feira,Agosto,2021,Estudante013,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.2
2021-08-26,18:59,Quinta-feira,Agosto,2021,Estudante013,Fórum: Monitoria,8.2
2021-08-26,19:00,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:46,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:46,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:47,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:47,Quinta-feira,Agosto,2021,Estudante015,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.7
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante015,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.7
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante015,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),8.7
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:48,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:49,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,20:49,Quinta-feira,Agosto,2021,Estudante013,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),8.2
2021-08-26,21:02,Quinta-feira,Agosto,2021,Estudante015,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),8.7
2021-08-26,21:38,Quinta-feira,Agosto,2021,Estudante002,Curso: CIT7139-02652A (20211) - Programação em Computadores,10.0
2021-08-26,22:10,Quinta-feira,Agosto,2021,Estudante015,Laboratório Virtual de Programação: Atividade Online 03 - Clínica Veterinária  (Data 06.08..2021),8.7
2021-08-26,22:10,Quinta-feira,Agosto,2021,Estudante015,Laboratório Virtual de Programação: Atividade Online 03 - Clínica Veterinária  (Data 06.08..2021),8.7
2021-08-26,22:10,Quinta-feira,Agosto,2021,Estudante015,Curso: CIT7139-02652A (20211) - Programação em Computadores,8.7
2021-08-26,23:00,Quinta-feira,Agosto,2021,Estudante002,Fórum: Avisos,10.0
2021-08-27,00:12,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,00:13,Sexta-feira,Agosto,2021,Estudante009,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.9
2021-08-27,00:43,Sexta-feira,Agosto,2021,Estudante009,Página: Entrada de Dados - Vídeo aulas com exercícios explicativos,9.9
2021-08-27,00:43,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,00:51,Sexta-feira,Agosto,2021,Estudante009,Página: toString - Vídeo aulas com exercícios explicativos,9.9
2021-08-27,00:51,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,01:01,Sexta-feira,Agosto,2021,Estudante009,Página: POO - Vídeo aulas com exercícios explicativos - Classe Quadrado,9.9
2021-08-27,01:01,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,01:11,Sexta-feira,Agosto,2021,Estudante009,Página: POO - Vídeo aulas com exercícios explicativos - Classe Pessoa,9.9
2021-08-27,01:11,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,01:16,Sexta-feira,Agosto,2021,Estudante009,Página: Entrada de Dados - Vídeo aulas com exercícios explicativos,9.9
2021-08-27,01:16,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,01:16,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,09:14,Sexta-feira,Agosto,2021,Estudante009,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.9
2021-08-27,09:23,Sexta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-27,09:24,Sexta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,09:24,Sexta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,09:55,Sexta-feira,Agosto,2021,Estudante001,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-27,10:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:27,Sexta-feira,Agosto,2021,Estudante010,Página: Herança - Vídeo aulas com exercícios explicativos - Classe Conta Bancária,9.8
2021-08-27,10:27,Sexta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-27,10:29,Sexta-feira,Agosto,2021,Estudante010,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,10:29,Sexta-feira,Agosto,2021,Estudante010,Curso: CIT7139-02652A (20211) - Programação em Computadores,9.8
2021-08-27,10:45,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:45,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:45,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:45,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:48,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:49,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:49,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:49,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:49,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:50,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:51,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:54,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:55,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:55,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:56,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:56,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:56,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:56,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:57,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:57,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,10:57,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:57,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:57,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,10:58,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,10:58,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 04 - Agregação Mochila (Data 28.08.2021),9.8
2021-08-27,11:24,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:24,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:25,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:26,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:26,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:26,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:26,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:26,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:26,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:27,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:28,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:28,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:29,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
2021-08-27,11:29,Sexta-feira,Agosto,2021,Estudante001,Laboratório Virtual de Programação: Atividade Online 05 - Herança - Disquete e Pen Drive (Data 02.09.2021)),9.8
